text,label
Your package could not be delivered due to an incorrect address. Update your shipping info: http://bwquhe1gqx.tk/verify?id=z1db8nutsbun,1
"Hi John, your monthly cloud usage report is ready. Total spend: $209.
Thanks.",0
Act now! Limited time offer - get a free $33492 gift card. Click to claim: http://vnypxyxwax.ml/verify?id=sr1son0hvys4,1
"Hi David, your monthly cloud usage report is ready. Total spend: $474.",0
"Hi David, your monthly cloud usage report is ready. Total spend: $65.",0
"Hi James, your monthly cloud usage report is ready. Total spend: $232. — Thanks.",0
"Dear Lisa, your order #884268 has been shipped and will arrive by Thursday.",0
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://5yknvku3xz.tk/verify?id=2bqjfdb2za69,1
"Dear customer, your refund of $266 has been processed. It will appear in your account within 5 business days.",0
"Dear David, thank you for your purchase. Your invoice #903160 is attached for your records.",0
You have received a secure document from James. Click here to view: http://4ecvnpedyc.tk/verify?id=9spmmpgpvwhn,1
"ALERT: Your credit card ending in 2357 has been charged $7591. If this was not you, click here: http://er9072mh8t.xyz/verify?id=42ka0o45oa6b",1
Your package could not be delivered due to an incorrect address. Update your shipping info: http://fsva9vrvcc.ml/verify?id=wuexgskh2fbt,1
"Dear Emily, thank you for your purchase. Your invoice #323874 is attached for your records.",0
Wire transfer of $41383 is pending your approval. Review and authorize the transaction: http://uql8oenlev.xyz/verify?id=n15xsc2i0g5c,1
RE: URGENT Congratulations! You have been selected as the winner of our $39326 lottery. Claim your prize now: http://wgbv5ekfq0.tk/verify?id=q543vwop46z1 Time sensitive.,1
"Dear Lisa, your order #532022 has been shipped and will arrive by Thursday.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://aoz0m9moa8.tk/verify?id=4rjh1912itl4",1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://qqjrxvd7zw.xyz/verify?id=l1z2hl65akki,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://0jpqkwelo2.ml/verify?id=ldegi90dwizc,1
"Dear customer, your refund of $381 has been processed. It will appear in your account within 5 business days.",0
"Dear James, you have an unclaimed tax refund of $17492. Submit your details to receive payment: http://8pubmfqu5k.xyz/verify?id=ijn5zk5og4jn",1
You have received a secure document from Emily. Click here to view: http://q9r6qdju3q.ml/verify?id=v9wyb158bimn,1
"Dear David, your order #812011 has been shipped and will arrive by Tuesday.",0
"Dear Bob, your account has been flagged for review. Provide your login credentials to continue: http://s6lifugeoc.ml/verify?id=aeuvzrh93i7a",1
Your PayPal account has been limited. Please update your information to restore access: http://iyg2mdwliw.tk/verify?id=zbb3doxj6vra,1
"Hi James, your monthly cloud usage report is ready. Total spend: $27.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://ntyaz0x177.ml/verify?id=craiouw0zpa9",1
Wire transfer of $49195 is pending your approval. Review and authorize the transaction: http://v00n5lgmeq.ml/verify?id=6qg9p45ryq3f,1
"Dear customer, your refund of $276 has been processed. It will appear in your account within 5 business days.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://9x2wfyhpi9.ml/verify?id=pgpowoh1e9ss",1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://cxjhuhj2ub.ml/verify?id=cm4pqk42o6y6",1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://11qp4to952.tk/verify?id=od9hjtrq7t51,1
"Dear Emily, your order #830621 has been shipped and will arrive by Thursday.",0
"Dear customer, your refund of $204 has been processed. It will appear in your account within 5 business days.",0
"Dear Emily, your password was successfully changed. If this was not you, contact IT support.",0
Act now! Limited time offer - get a free $28302 gift card. Click to claim: http://v6c92c9o8v.tk/verify?id=9e05vhiitgio,1
"Dear Emily, you have an unclaimed tax refund of $44191. Submit your details to receive payment: http://uxelio9e3i.tk/verify?id=h5db0bqaa8qo",1
"Hi Michael, your monthly cloud usage report is ready. Total spend: $23.",0
"Hi Emily, your monthly cloud usage report is ready. Total spend: $358.",0
"Dear Alice, your order #738627 has been shipped and will arrive by Monday.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://qpf9mcw4a4.xyz/verify?id=p4ewupiq8oq9,1
"Hi Emma, your monthly cloud usage report is ready. Total spend: $13.",0
"Dear James, thank you for your purchase. Your invoice #940275 is attached for your records.",0
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://br46l0gk7u.ml/verify?id=xoq2oyfr9p8u,1
"ALERT: Your credit card ending in 1544 has been charged $30310. If this was not you, click here: http://tu11nte1pg.ml/verify?id=yanarmoj5b07",1
"Hi James, thanks for reaching out. We received your support ticket and will respond within 24 hours.  Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://p9bhkfzdrg.tk/verify?id=6xn87xvru6lf,1
"Hi team, the code freeze for release v2.5 starts Tuesday. Please merge all pending PRs before then.
Thanks.",0
"Dear Michael, your order #282980 has been shipped and will arrive by Wednesday.",0
"Dear Bob, your order #538731 has been shipped and will arrive by Tuesday.",0
"Dear Alice, your order #848961 has been shipped and will arrive by Thursday.",0
Your PayPal account has been limited. Please update your information to restore access: http://sv1sppffgx.xyz/verify?id=ys8k9kjp7eks,1
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://mhox9zw6cb.tk/verify?id=va4ndjm5goue",1
"Dear customer, your refund of $227 has been processed. It will appear in your account within 5 business days.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://yh8k16asgo.tk/verify?id=z6dg1hps892f,1
"RE: URGENT Dear user, your email storage is almost full. Click below to upgrade your account for free: http://3nolyrkdrc.tk/verify?id=hutexnbs6kgf Do not ignore this message.",1
RE: URGENT Act now! Limited time offer - get a free $27320 gift card. Click to claim: http://hryf7eb4qs.xyz/verify?id=ybsb62fsflts Time sensitive.,1
"Dear Michael, you have an unclaimed tax refund of $39415. Submit your details to receive payment: http://fmg6gvn79y.xyz/verify?id=03vualqkyn60",1
"Hello, we wanted to let you know that your subscription will renew on Monday. No action needed.
Thanks.",0
"Hi Michael, your monthly cloud usage report is ready. Total spend: $113.",0
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://8pi3su3oje.ml/verify?id=20902ya7hzs3,1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://jqekvzp9yo.xyz/verify?id=za1ax9ifmj7x",1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://5dghnw6kru.tk/verify?id=93ze23vqsnfs,1
"Dear Emily, you have an unclaimed tax refund of $11771. Submit your details to receive payment: http://wwkil1uvr9.xyz/verify?id=e8d40j4mymrw",1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://63bmnpmozv.ml/verify?id=8dtuw7cdk7mu,1
"Dear David, your account has been flagged for review. Provide your login credentials to continue: http://xr6ob5wx5r.xyz/verify?id=j59sx3vvbdj6",1
"Dear Sarah, thank you for your purchase. Your invoice #636381 is attached for your records.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://rbi8crojjh.ml/verify?id=7a00ygds0wwx,1
FW: Your Zoom account requires immediate verification. Click below to confirm your identity: http://apkftica7k.xyz/verify?id=emg6yns6uo1i,1
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://551e9mnuyv.tk/verify?id=2o1yqjq96u2e,1
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://cqw7ykhrh3.ml/verify?id=ysiyl5g7jfwb,1
"Hi Emily, just a quick reminder about the project deadline this Friday. Please submit your work on time. (see attached) Thanks.",0
"Dear Michael, your order #368221 has been shipped and will arrive by Monday.",0
Your PayPal account has been limited. Please update your information to restore access: http://54rxbzpo7z.xyz/verify?id=mlp7sit2obbe,1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://n4y163apii.xyz/verify?id=wha729rnm1ya,1
"Hi David, your monthly cloud usage report is ready. Total spend: $309.",0
"Hello team, we are migrating to a new project management tool next Monday. Training session details to follow. (see attached) Thanks.",0
"Dear customer, your refund of $494 has been processed. It will appear in your account within 5 business days.",0
"Hi Lisa, your monthly cloud usage report is ready. Total spend: $63.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://9xkyz58tc8.ml/verify?id=q8j8g2od7m43,1
"Dear Alice, thank you for your purchase. Your invoice #721842 is attached for your records.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://tll6hedrl7.tk/verify?id=mozlt9k2mm1l",1
"Dear Sarah, your account has been flagged for review. Provide your login credentials to continue: http://a38a527h0s.tk/verify?id=5xqndg9yiogp",1
Wire transfer of $25015 is pending your approval. Review and authorize the transaction: http://zjaz6j84wk.tk/verify?id=f8kb5jkro2sh,1
"Dear customer, your refund of $465 has been processed. It will appear in your account within 5 business days.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://00uqesjcbb.xyz/verify?id=22z1sva1lrsl,1
"Dear Alice, your order #789778 has been shipped and will arrive by Wednesday.",0
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://j8nxjn03sf.xyz/verify?id=fscat9l2gaa2",1
"Dear John, thank you for your purchase. Your invoice #336570 is attached for your records.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://jx1gb657bo.xyz/verify?id=km1zgjrjkvbf,1
"Hi Sarah, thanks for reaching out. We received your support ticket and will respond within 24 hours.  Thanks.",0
